start	
41352	5분 동안 이동속도가 2단계 상승합니다
41353	5분 동안 이동속도가 3단계 상승합니다
41354	5분 동안 이동속도가 4단계 상승합니다
41355	5분 동안 이동속도가 5단계 상승합니다
23243	지속격려
24243	유지시간 동안 HP량이 %d씩 증가합니다
9301	Champion
9302	Challenger
9303	Kill
9304	Death
9305	Combo
9306	Character
9036	보상 완료
9037	보상 미완료
9308	CONGRATULATION!
9309	경험치  + %d
9310	하임  + %d
5408	음성대화 모듈 실행에 실패했습니다.
5409	음성대화방을 개설할 수 없습니다.
5410	음성대화 서버에 접속할 수 없습니다.
5411	음성대화용 포트가 이미 사용 중입니다.
5412	음성대화를 위한 사운드 채널이 없습니다.
91101	일반 퀘스트
91102	미션 퀘스트
91103	정예 퀘스트
91104	히든 퀘스트
9062	남은 시간: %d시간 %d분 %d초
9064	%d
9065	%d
9066	%d
40116	스트랭스크리스탈
41116	액스트라스톤을 제작하는데 필요한 재료입니다
40017	특수 액세서리
590	진행
591	진행중
592	대기중
5212	자신의 클래스는 제한 할 수 없습니다.
4901	바람의물약Lv.2 X 10
4902	즉시회복물약Lv.2 X 5
4903	필미스톤
4904	까칠한 다이아몬드 X 3
4905	작은 마나물약 X 5
4906	악마의 각성제 Lv3 X 10
4907	행운코인
4908	타르타미아 X 5
4909	리벤지카드
4910	장인의 낚싯대
4911	큰 마나물약 X 10
4912	로슈펠트의 옷감 X 10
4913	은신의피리 X 3
4914	로슈엘의비밀열쇠 D
4915	크리스탈포션
4916	에픽1액세서리재료
4917	에픽1바지재료
4918	에픽1특수액세서리재료
4919	에픽1무기재료
4920	신선어 X 5
9311	데쓰매치
5331	참가자 제한설정으로 인해 입장 할 수 없는 맵입니다.
5332	방에 참가할 수 있습니다.
5333	추천 레벨방이 존재합니다.
5334	파티장이 아닙니다.
5335	헌팅 배틀존이 진행 중이라 대기실을 만들거나 입장 할 수 없습니다.
5336	옵션을 변경 할 수 없는 방 타입입니다.
5337	링크시킬 헌팅 존이 없습니다.
5338	로비를 통해서만 헌팅존에 입장할 수 있습니다.
5339	파티원 수가 진행 중인 파티원 수 보다 많아 입장 할 수 없습니다.
5340	필요한 아이템을 소지하고 있지 않습니다.
5341	하루 동안 진행할 수 있는 헌팅 참여 횟수가 초과했습니다.
5342	이미 헌팅존에 링크된 로비 방이 있습니다.
5343	선행 미션을 완료하셔야 입장이 가능합니다.
400001	야수들의 숲 보고서
400002	발첸의 부탁
400003	란테의 부탁
400004	이르한나의 부탁
400005	로젠펠트의 부탁
400008	제국군의 위협
400009	로슈엘 공화국의 역사
400011	불길한 소문의 근원
400012	철저한 준비
400014	잡화상인 드웨인의 물건
400018	튜토리얼 퀘스트
400019	제국군 일당
9841	마이크 상태 ON
9842	마이크 상태 OFF
48000	랜덤 아이템
49000	어떤 물건이 담겨 있는지 알 수 없습니다
5344	퀘스트를 완료해야만 입장이 가능합니다.
5345	사용할 수 없는 기능입니다.
5346	잘못된 정보 입니다.
5347	아이템을 버릴 수 없는 상태입니다.
5348	아이템이 존재하지 않습니다.
5349	판매가 가능하지 않은 아이템입니다.
5350	거래가 가능하지 않은 아이템입니다.
5351	버릴 수 없는 아이템입니다.
5352	교환할 수 없는 아이템입니다.
5353	다른 슬롯으로 이동할 수 없는 아이템입니다.
5354	파기할 수 없는 아이템입니다.
5355	투명 상태에서는 아이템을 습득할 수 없습니다.
5356	보상을 받을 수 없습니다.
5357	인벤토리가 가득 찼습니다.
5358	하임을 더 이상 소유할 수 없습니다.
5359	보상이 존재하지 않습니다.
47041	귀환스크롤
48041	마지막으로 들렀던 마을로 귀환합니다
5360	필드에서만 사용할 수 있습니다.
5213	<font=mn12><color=ff000000>현재 파티에 속해 있습니다.<return=1/>다른 존으로 이동하시면 파티에서 나가게 됩니다.</font></color>
5121	먼저 미션 보상을 받으셔야 합니다.
9312	%d
9313	%d
9314	%d
28724	일정량의 생명력을 불태워 %d의 MP로 전환합니다.
5361	포션 이용 제한으로 인해 더 이상 사용 할 수 없습니다.
5716	랭크와 인챈트 수치를 확인해 주세요
4539	아이템 인벤토리
576	코스튬
577	Type 1
4540	캐릭터 인벤토리
9535	%s
9536	%s
9537	%s
400021	경비대장 카를로안의 선물
400022	잡화상인 지볼트의 물건
5362	퀘스트에 실패했습니다.
5363	동시에 50개 이상의 퀘스트를 진행 할 수 없습니다.
5365	퀘스트가 존재하지 않습니다.
5366	퀘스트를 완료할 수 없습니다.
5367	하위 퀘스트는 개별적으로 보상받을 수 없습니다.
885	%s
886	물품수정
250001	안녕하세요?
250002	반갑습니다!
250003	무슨 일이죠?
250004	몸 조심하세요.
250005	잘 가세요.
250006	나중에 또 보자구요!
250061	킬킬, 내게 뭐 볼 일이라도 있소?
250062	이 늙은이에게 할 말이라도 있소?
250063	안녕하슈?
250064	잘 가슈!
250065	몸조심하슈, 젊은이.
250066	살아있으면 또 보겠지요, 킬킬.
250071	어서 오십시오.
250072	용건이 있다면 간단히 말씀하십시오.
250073	잠깐이라면 이야기할 시간을 주겠소.
250074	잘 가시오.
250075	중요한 용건이 없으면 날 방해하지 마시오.
250076	할 말이 끝났으면 어서 가시오.
250081	반갑소, 젊은 가이던스여.
250082	내게 무슨 용건이라도 있소?
250083	안녕하시오.
250084	잘 가시오.
250085	당신이 가는 길에 행운이 있길 빌겠소.
250086	도움이 필요하면 언제든 찾아오시오.
250101	안녕하세요?
250102	반갑습니다!
250103	무슨 일이죠?
250104	몸 조심하세요.
250105	잘 가세요.
250106	나중에 또 보자구요!
250111	어서오세요.
250112	저를 보러 오셨나요?
250113	반가워요.
250114	당신의 길에 축복이 있길...
250115	다음에 또 봐요.
250116	부디 몸조심하세요.
5214	해당 유저의 정보를 가져올 수 없습니다.
300037	요루바의 털가죽
300038	사금 주머니
300039	타우의 장신구
301037	야수 보초대장 요루바의 털가죽
301038	호수기슭 부족이 강탈해간 안톤의 사금 주머니
301039	야수들의 보초대장 타우의 장신구. 그다지 가격이 비쌀 것처럼 보이지는 않는다.
11264	데미지 반사
11265	데미지 감소
400026	청소 재료
400027	수집광의 취미
400028	새로운 물약 연구
400029	가시나무 부족 호위병 잡기
400030	어촌민들의 원한
400031	위험한 지름길
400032	요루바의 털가죽
400033	보급부대 습격
400034	도둑맞은 상품
400035	교역로의 안전
400036	천둥마루의 오루치
400037	타우의 장신구
400038	짙은그늘 부족 소탕
45073	낡은 옷감
45074	새의 깃털
45075	작은 돌
45076	마른 풀
45077	암흑 에테르
45078	첨가제
45079	용해액
45080	연마제
45081	합성제
45082	나무조각
45083	암흑의 뿔
45084	맹독촉수
45085	비단옷감
45086	마법깃털
45087	마법의돌
45088	푸른 잎사귀
45089	바람 에테르
45090	강화제
45091	나무뿌리
45092	최고급가죽
45093	빛나는 옷감
45094	매의 깃털
45095	기도의 돌
45096	태양 풀
45097	물 에테르
45098	특수강화제
45099	엔트의조각
45100	알트의 깃털
45101	현자의 돌
45102	요정의 풀
45103	불 에테르
45104	엔트의 뿌리
45105	불사조의 깃털
45106	대지 에테르
45107	요정의 날개
45108	영광의 날개
45109	지옥의 불꽃
45110	마법의 실
45111	고급 실
45112	얇은 날개
45113	쇠 조각
45114	희미한 해골
45115	푸른 해골
45116	붉은 해골
46073	낡아 떨어진 옷감
46074	가벼운 무게를 가진 새들의 깃털
46075	조그마한 돌덩이
46076	말라버린 풀
46077	어둠의 기운이 느껴지는 에테르
46078	조합 시 첨가되는 용액
46079	특정 물건을 용해시키는데 사용되는 용액
46080	조합시 첨가되는 연마제
46081	특정물건을 합성시키는데 사용되는 용액
46082	나무의 조각
46083	사악한 기운을 뿜어내는 뿔
46084	강한 독을 가진 촉수
46085	비단으로 만들어진 옷감
46086	마법의 힘이 담긴 깃털
46087	마법의 힘이 담긴 돌
46088	푸르고 화사한 잎사귀
46089	바람의 기운이 느껴지는 에테르
46090	특정물건을 강화시키는데 사용되는 용액
46091	커다란 나무의 뿌리
46092	브라키온 대륙에서 가장 질기고 단단한 최고급 가죽
46093	찬란하게 빛나는 대륙 최고의 옷감
46094	화려함이 느껴지는 매의 깃털
46095	기도하는 자들의 돌
46096	태양처럼 빛나는 풀
46097	물의 기운이 느껴지는 에테르
46098	최고급 물건을 만들어내는 특수한 강화제
46099	신비한 나무의 조각
46100	대륙에서 가장 빠른 새, 알트의 깃털
46101	현자들이 사용하던 신비한 돌
46102	요정들의 신비한 풀
46103	불의 기운이 느껴지는 에테르
46104	신비한 나무의 뿌리
46105	영원한 생명을 가진 불사조의 깃털
46106	대지의 기운이 느껴지는 에테르
46107	요정들의 투명한 날개
46108	위대한 요정의 영광스러운 날개
46109	지옥에서만 존재한다는 불꽃
46110	마법의 힘이 들어간 실
46111	고급스러운 실
46112	얇아서 찢어질 듯한 날개
46113	흔히 볼 수 있는 쇠 조각
46114	희미한 느낌의 해골
46115	푸른빛을 뿜는 해골
40314	하급치료제
40315	중급치료제
40316	만능약
40317	상급치료제
48602	에텔레인에서 주거를 보장받을 수 있는 시민권
48701	구전되어 내려오는 브라키온의 민담서 1페이지
48702	구전되어 내려오는 브라키온의 민담서 2페이지
48703	구전되어 내려오는 브라키온의 민담서 3페이지
48704	구전되어 내려오는 브라키온의 민담서 4페이지
48705	구전되어 내려오는 브라키온의 민담서 5페이지
48706	구전되어 내려오는 브라키온의 민담서 6페이지
48707	구전되어 내려오는 브라키온의 민담서 7페이지
48708	가이스트제국 간부들의 명부가 적혀있는 책
41093	결정체 재료로 조합에서 사용됩니다
41094	결정체 재료로 조합에서 사용됩니다
41114	결정체 재료로 조합에서 사용됩니다
41115	결정체 재료로 조합에서 사용됩니다
203001	거기, 장비에 투자할 생각은 없소?
203002	무기의 성능을 높이는 것에 투자를 아끼지 않는 것이 진정한 전사죠
203003	그렇게 허름한 무기로는 어디 야수 털이라도 깎을 수 있겠나요?
203004	이 마을에서 저만큼 실력 있는 강화 상인을 찾긴 어렵죠
203005	무엇을 강화해 드릴까요?
203006	우선 물건을 보여주세요
203007	만족스런 결과였기를 바랍니다.
203008	잘가세요
203009	다음에 또 찾아주세요
1151	인터페이스 크기 고정
40361	광폭의 물약(Lv1)
40362	광폭의 물약(Lv2)
40363	광폭의 물약(Lv3)
40364	광폭의 물약(Lv4)
40365	광폭의 물약(Lv5)
41361	10분 동안 기본 공력력이 상승합니다
41362	10분 동안 기본 공력력이 상승합니다
41363	10분 동안 기본 공력력이 상승합니다
41364	10분 동안 기본 공력력이 상승합니다
41365	10분 동안 기본 공력력이 상승합니다
40371	마법의 물약(Lv1)
40372	마법의 물약(Lv2)
40373	마법의 물약(Lv3)
40374	마법의 물약(Lv4)
40375	마법의 물약(Lv5)
41371	10분 동안 원소 공격력이 상승합니다
41372	10분 동안 원소 공격력이 상승합니다
41373	10분 동안 원소 공격력이 상승합니다
41374	10분 동안 원소 공격력이 상승합니다
41375	10분 동안 원소 공격력이 상승합니다
40381	각성의 물약(Lv1)
40382	각성의 물약(Lv2)
40383	각성의 물약(Lv3)
40384	각성의 물약(Lv4)
40385	각성의 물약(Lv5)
41381	10분 동안 공격 속도가 상승합니다
41382	10분 동안 공격 속도가 상승합니다
41383	10분 동안 공격 속도가 상승합니다
41384	10분 동안 공격 속도가 상승합니다
41385	10분 동안 공격 속도가 상승합니다
40391	행운의 물약(Lv1)
40392	행운의 물약(Lv2)
40393	행운의 물약(Lv3)
40394	행운의 물약(Lv4)
40395	행운의 물약(Lv5)
40401	질주의 물약(Lv1)
40402	질주의 물약(Lv2)
40403	질주의 물약(Lv3)
40404	질주의 물약(Lv4)
40405	질주의 물약(Lv5)
41401	5분 동안 이동속도가 상승합니다
41402	5분 동안 이동속도가 상승합니다
41403	5분 동안 이동속도가 상승합니다
41404	5분 동안 이동속도가 상승합니다
41405	5분 동안 이동속도가 상승합니다
30046	구리
30076	구리
30106	구리
30136	구리
30166	섀도우무기
30226	구리
